id,seniority,job_title
3688,Senior,Android developer
3688,Senior,Android developer
3688,Senior,Android developer
3689,/,Mobile developer
3689,/,iOS developer
3690,Senior,iOS developer
3690,Senior,iOS developer
3690,/,iOS developer
3691,Director,Tehnical/Managing Director
3692,Senior,Software engineer
3692,/,PHP developer
3692,/,PHP developer
3693,Senior,Software engineer
3693,/,web engineer
3693,Lead,Developer
3693,Senior,Developer
3694,Senior,Software engineer
3694,/,PHP developer
3694,Senior,Python developer
3694,Senior,PHP developer
3694,CTO,CTO
3694,Senior,Python developer
3694,/,Python developer
3694,/,PHP developer
3695,/,Software engineer
3696,/,software design engineer
3696,/,software design engineer
3696,Senior,Developer
3696,Senior,Android developer
3696,/,Software developer
3697,Senior,Software developer
3697,/,Front-end developer/engineer
3697,Senior,Front-end developer/engineer
3698,/,Software developer
3699,Senior,Software engineer
3699,/,Full-stack developer
3699,Senior,Software engineer
3700,/,Software engineer
3700,/,Researcher
3700,Senior,Software engineer
3700,/,Software engineer
3700,Senior,Software engineer
3700,/,Programmer
3700,Staff,Software engineer
3700,Senior,Software engineer
3701,/,Software engineer
3701,Director,Tehnical/Managing Director
3701,/,Academic
3701,/,Software engineer
3701,/,Software engineer
3701,/,Software engineer
3701,CTO,CTO
3702,/,Consultant
3702,/,Software developer
3703,/,Full-stack developer
3704,/,Software developer
3704,/,Software developer
3704,/,Software developer
3704,/,Software engineer
3705,Senior,Software engineer
3705,/,Software engineer
3706,/,Web developer
3706,/,Web developer
3706,Senior,Software engineer
3706,/,Web developer
3707,/,Developer
3707,/,Consultant
3707,Senior,Software developer
3707,/,Software developer
3707,/,Academic
3707,Manager,development manager
3707,/,Developer
3708,/,Developer
3708,/,Developer
3708,Founder,(Co-)Founder/Owner/Partner
3708,/,Consultant
3708,/,Developer
3708,Senior,Engineer
3709,/,Web developer
3709,/,Web developer
3710,/,Web developer
3710,/,Web developer
3711,Senior,Software engineer
3711,Senior,Software engineer
3711,/,Software engineer
3712,/,Software engineer
3713,/,PHP developer
3713,/,Software engineer
3713,/,Software engineer
3713,/,Software engineer
3714,/,Software developer
3714,/,Teacher(-assistant)/Trainer
3714,/,Web developer
3714,/,Software developer
3715,/,Software developer
3715,Founder,(Co-)Founder/Owner/Partner
3716,Manager,Project manager/lead
3716,/,Software architect
3717,Senior,Software developer
3717,Senior,Software developer
3717,Senior,Consultant
3718,/,Developer
3718,Senior,contractor
3718,Senior,contractor
3718,Senior,contractor
3719,/,Web developer
3720,Senior,Software engineer
3720,/,Software engineer
3721,/,Android developer
3721,/,Android developer
3722,Senior,Software developer
3722,Manager,Project manager/lead
3722,Senior,Software developer
3723,/,Front-end developer/engineer
3723,/,Web developer
3723,/,webmaster
3724,/,software design engineer
3724,/,Software engineer
3725,/,Software developer
3725,Staff,Software engineer
3725,/,Software engineer
3725,Staff,Software engineer
3726,Manager,Project manager/lead
3726,Senior,Software engineer
3726,Junior,Software engineer
3726,/,Technical analyst
3726,/,web engineer
3727,Director,director of engineering
3727,CTO,CTO
3727,C-level&Founder,(co)founder & cto/ceo/dev
3727,CTO,CTO
3727,Director,director of engineering
3727,Director,director of engineering
3728,Senior,Developer
3728,Team Lead,Team lead
3729,/,Freelancer/independent developer
3729,/,Software engineer
3730,/,Data scientist
3731,Senior,Software engineer
3731,Junior,Software engineer
3732,/,Web developer
3732,/,Software developer
3732,C-level&Founder,(co)founder & cto/ceo/dev
3732,Senior,Software engineer
3733,/,Software engineer
3733,/,web engineer
3733,/,Software engineer
3734,/,Application developer
3734,CEO,CEO
3735,Lead,Software engineer
3735,Principal,Software engineer
3735,/,Software engineer
3736,/,Developer
3736,/,Developer
3736,/,Developer
3736,/,Mobile developer
3736,/,Developer
3737,/,Application developer
3737,Senior,Java developer
3737,Senior,Software engineer
3738,Senior,Software engineer
3739,/,Software developer
3739,/,Web developer
3740,Senior,Software engineer
3740,/,JavaScript developer
3740,/,Software developer
3741,/,Programmer analyst
3741,Director,Tehnical/Managing Director
3741,/,Software developer
3741,Senior,Software engineer
3741,Tech Lead,technical lead
3742,/,Web developer
3743,/,Web developer
3744,/,Software developer
3744,Senior,Software developer
3745,VP,VP of engineering
3745,/,System engineer/developer
3746,/,Software developer
3746,/,Software developer
3746,/,Software developer
3746,/,Software developer
3746,/,Software engineer
3746,/,Software developer
3747,Lead,Android developer
3747,/,Android developer
3747,Senior,Software developer
3747,Senior,Software developer
3747,Senior,Software developer
3748,/,Software developer
3748,/,Software developer
3749,/,Website developer
3750,/,Software engineer
3750,/,Full-stack software engineer
3750,/,Software engineer
3750,/,contractor
3751,/,ruby developer
3751,/,ruby developer
3751,/,ruby developer
3751,/,ruby developer
3752,/,Consultant
3752,Director,director of engineering
3752,/,Consultant
3752,/,Web developer
3752,/,Software architect
3752,Senior,Engineer
3752,/,Consultant
3752,/,Technical architect
3753,/,Web developer
3753,Senior,Software engineer
3753,/,Game developer
3753,/,Full-stack web developer
3753,Senior,Software engineer
3753,/,Software engineer
3753,/,Freelancer/independent developer
3754,/,Researcher
3754,/,Software developer
3754,Senior,Software engineer
3754,Senior,Software engineer
3754,Lead,Software engineer
3755,Principal,Software engineer
3755,/,Software developer
3755,/,Software developer
3756,/,Software engineer
3757,Senior,Software engineer
3757,/,Software engineer
3757,Junior,Software engineer
3758,/,Teacher(-assistant)/Trainer
3758,Senior,Software engineer
3758,Senior,Software engineer
3758,Senior,Software engineer
3758,/,Software engineer
3759,Senior,Software engineer
3759,Senior,Software engineer
3760,/,Software engineer
3760,/,Consultant
3760,Senior,Consultant
3760,/,Software developer
3760,/,Software engineer
3761,Senior,Software developer
3761,Senior,PHP developer
3761,Senior,Software developer
3761,Senior,Software developer
3762,CTO,CTO
3762,Senior,Software engineer
3762,/,Researcher
3762,/,Software developer
3763,/,Software developer
3763,Senior,Software engineer
3763,/,Software engineer
3763,Senior,Software engineer
3763,/,Software developer
3764,/,Researcher
3765,/,Programmer
3765,Senior,Software engineer
3765,/,Programmer
3766,Senior,DevOps engineer
3766,Senior,Developer
3766,/,Software developer
3766,Senior,Software engineer
3766,/,Software developer
3767,/,Software engineer
3767,/,Software developer
3767,/,Software developer
3767,/,Software developer
3768,/,Front-end developer/engineer
3768,/,R&D engineer
3768,CEO,CEO
3768,CTO,CTO
3769,/,Software engineer
3769,/,Researcher
3769,/,Software engineer
3769,Senior,Software engineer
3769,/,Software engineer
3769,/,Application architect
3770,/,Software engineer
3770,/,Software engineer
3770,/,Software engineer
3770,/,Software engineer
3771,/,Full-stack developer
3771,/,contractor
3771,/,Mobile developer
3771,/,Researcher
3772,Team Lead,Team lead
3772,Senior,Software engineer
3772,/,ruby developer
3773,Senior,Engineer
3773,/,contractor
3773,/,Programmer
3773,/,Programmer
3773,/,contractor
3773,/,contractor
3773,Senior,Consultant
3773,/,Programmer
3773,/,contractor
3773,/,contractor
3774,/,Software engineer
3775,/,Application developer
3775,/,Software engineer
3776,/,Researcher
3777,Lead,Developer
3777,Founder,(Co-)Founder/Owner/Partner
3777,CTO,CTO
3778,/,Software engineer
3779,/,Full-stack web developer
3780,/,Consultant
3780,/,Consultant
3780,/,Consultant
3780,Senior,Software engineer
3781,/,Software engineer
3781,Junior,Software engineer
3781,/,Software engineer
3782,/,Software developer
3782,Team Lead,Team lead
3782,VP,VP of engineering
3782,Team Lead,Team lead
3783,Senior,Analyst
3783,/,Developer
3783,/,Software architect
3783,/,Developer
3783,/,Software architect
3784,/,Consultant
3784,Senior,Consultant
3784,/,Consultant
3784,/,Consultant
3784,Tech Lead,technical lead
3784,/,Consultant
3784,/,Teacher(-assistant)/Trainer
3784,/,Consultant
3785,/,Full-stack developer
3786,/,ruby developer
3786,/,ruby developer
3787,/,Web developer
3787,/,Web developer
3787,Founder,(Co-)Founder/Owner/Partner
3788,/,Software developer
3788,/,Software engineer
3789,/,Academic
3789,/,Programmer
3790,/,Developer
3790,/,Developer
3791,/,Consultant
3792,/,Full-stack software engineer
3792,Senior,Software engineer
3792,/,Software developer
3792,/,JavaScript developer
3792,Manager,Project manager/lead
3792,CTO,CTO
3792,Lead,Developer
3793,/,Android developer
3793,/,Android developer
3793,Lead,Android developer
3793,/,Android developer
3794,/,Front-end developer/engineer
3794,/,Front-end developer/engineer
3794,Senior,Front-end developer/engineer
3794,/,Front-end developer/engineer
3794,/,Java developer
3794,/,Front-end developer/engineer
3794,/,Front-end developer/engineer
3794,/,Full-stack web developer
3795,Lead,Software engineer
3795,Senior,Software developer
3795,/,Software developer
3795,/,Software engineer
3796,/,contractor
3797,/,Systems/network/database administrator
3798,/,Developer
3799,/,Software engineer
3799,/,Software engineer
3800,/,Software developer
3801,Lead,Android developer
3801,/,Teacher(-assistant)/Trainer
3802,/,Software developer
3803,Lead,Developer
3803,/,Technical architect
3803,/,Technical architect
3804,/,Full-stack developer
3805,Senior,Software engineer
3805,Senior,Software engineer
3805,Junior,Programmer
3806,/,Software engineer
3807,Senior,iOS developer
3808,Manager,engineering manager
3808,Senior,Software engineer
3808,/,Web developer
3809,/,.NET developer
3809,/,Web developer
3809,Senior,.NET developer
3809,/,Application developer
3809,Senior,.NET developer
3809,/,.NET developer
3810,/,Software developer
3810,Senior,Consultant
3810,/,Software developer
3811,/,Software engineer
3811,/,Software engineer
3812,Senior,Software developer
3812,Senior,Software developer
3813,/,Software developer
3814,/,Software engineer
3814,Senior,Software engineer
3815,Staff,Software engineer
3815,/,Software developer
3815,Senior,Java developer
3816,/,Web developer
3816,/,Web developer
3816,/,Web developer
3817,/,Software engineer
3817,/,Software engineer
3818,/,Software developer
3818,Junior,PHP developer
3818,/,Software engineer
3819,/,Consultant
3820,Senior,Consultant
3821,Founder,(Co-)Founder/Owner/Partner
3821,Senior,Java developer
3821,Senior,Developer
3821,Senior,Java developer
3821,/,Software engineer
3821,Senior,Java developer
3821,/,System engineer/developer
3822,/,Android developer
3822,/,.NET developer
3822,/,Solutions architect
3822,Senior,.NET developer
3822,/,Android developer
3823,/,Software engineer
3824,/,Web developer
3824,CTO,CTO
3825,/,Software engineer
3825,/,Software developer
3825,Senior,Android developer
3826,/,Software engineer
3827,/,Software engineer
3827,/,Software engineer
3828,/,contractor
3828,/,contractor
3828,Senior,Software engineer
3828,/,Software engineer
3828,/,contractor
3828,Senior,Web developer
3828,Senior,Web developer
3829,Founder,(Co-)Founder/Owner/Partner
3829,/,Software developer
3829,Founder,(Co-)Founder/Owner/Partner
3830,/,Software engineer
3830,/,Programmer analyst
3830,/,Web developer
3831,Senior,Software engineer
3831,Head/Lead,head of development
3831,Senior,Software engineer
3831,Senior,Software engineer
3832,/,Web developer
3832,/,Web developer
3833,/,Consultant
3833,/,IT engineer
3833,/,Software engineer
3833,/,Java developer
3833,/,Consultant
3833,/,Software engineer
3833,/,Technical architect
3833,/,System analyst
3834,/,Researcher
3834,/,software design engineer
3834,/,Researcher
3834,/,Java developer
3835,/,Software developer
3836,Senior,Software engineer
3837,Senior,Software developer
3837,Senior,Software developer
3838,Manager,development manager
3838,/,Developer
3838,/,Application developer
3838,/,Solutions architect
3838,/,Application developer
3838,/,Application developer
3838,/,Technical architect
3838,CTO,CTO
3839,/,Wordpress/drupal developer
3839,/,System analyst
3840,Lead,Engineer
3840,Lead,Developer
3840,/,Consultant
3840,Founder,(Co-)Founder/Owner/Partner
3841,Senior,Engineer
3841,/,Freelancer/independent developer
3841,/,iOS developer
3841,/,Android developer
3841,/,iOS developer
3841,Junior,iOS developer
3842,/,Software developer
3843,/,web programmer
3843,Senior,.NET developer
3843,/,.NET developer
3843,Lead,Developer
3844,Lead,Software engineer
